T, Z1, Z2, Y1, Y2, U1, U2, X1, X2, 
549, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
550, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
551, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
552, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
553, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
554, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
555, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
556, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
557, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
558, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
559, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
560, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
561, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
562, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
563, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
564, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
565, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
566, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
567, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
568, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
569, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
570, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
571, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
572, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
573, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
574, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
575, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
576, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
577, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
578, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
579, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
580, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
581, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
582, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
583, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
584, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
585, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
586, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
587, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
588, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
589, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
590, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
591, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
592, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
593, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
594, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
595, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
596, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
597, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
598, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
599, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
600, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
601, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.977537e+000, -4.000000e+000, 3.977537e+000, 
602, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.968291e+000, -4.000000e+000, 3.968291e+000, 
603, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.956130e+000, -4.000000e+000, 3.956130e+000, 
604, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.944612e+000, -4.000000e+000, 3.944612e+000, 
605, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.932952e+000, -4.000000e+000, 3.932952e+000, 
606, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.921324e+000, -4.000000e+000, 3.921324e+000, 
607, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.909688e+000, -4.000000e+000, 3.909688e+000, 
608, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.898054e+000, -4.000000e+000, 3.898054e+000, 
609, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.886420e+000, -4.000000e+000, 3.886420e+000, 
610, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.874786e+000, -4.000000e+000, 3.874786e+000, 
611, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.863152e+000, -4.000000e+000, 3.863152e+000, 
612, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.851518e+000, -4.000000e+000, 3.851518e+000, 
613, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.839884e+000, -4.000000e+000, 3.839884e+000, 
614, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.828250e+000, -4.000000e+000, 3.828250e+000, 
615, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.816616e+000, -4.000000e+000, 3.816616e+000, 
616, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.804981e+000, -4.000000e+000, 3.804981e+000, 
617, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.793347e+000, -4.000000e+000, 3.793347e+000, 
618, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.781713e+000, -4.000000e+000, 3.781713e+000, 
619, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.770079e+000, -4.000000e+000, 3.770079e+000, 
620, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.758445e+000, -4.000000e+000, 3.758445e+000, 
621, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.746811e+000, -4.000000e+000, 3.746811e+000, 
622, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.735177e+000, -4.000000e+000, 3.735177e+000, 
623, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.723543e+000, -4.000000e+000, 3.723543e+000, 
624, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.711909e+000, -4.000000e+000, 3.711909e+000, 
625, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.700274e+000, -4.000000e+000, 3.700274e+000, 
626, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.688640e+000, -4.000000e+000, 3.688640e+000, 
627, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.677006e+000, -4.000000e+000, 3.677006e+000, 
628, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.665372e+000, -4.000000e+000, 3.665372e+000, 
629, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.653738e+000, -4.000000e+000, 3.653738e+000, 
630, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.642104e+000, -4.000000e+000, 3.642104e+000, 
631, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.630470e+000, -4.000000e+000, 3.630470e+000, 
632, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.618836e+000, -4.000000e+000, 3.618836e+000, 
633, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.607202e+000, -4.000000e+000, 3.607202e+000, 
634, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.595567e+000, -4.000000e+000, 3.595567e+000, 
635, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.583933e+000, -4.000000e+000, 3.583933e+000, 
636, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.572299e+000, -4.000000e+000, 3.572299e+000, 
637, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.560665e+000, -4.000000e+000, 3.560665e+000, 
638, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.549031e+000, -4.000000e+000, 3.549031e+000, 
639, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.537397e+000, -4.000000e+000, 3.537397e+000, 
640, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.525763e+000, -4.000000e+000, 3.525763e+000, 
641, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.514129e+000, -4.000000e+000, 3.514129e+000, 
642, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.502495e+000, -4.000000e+000, 3.502495e+000, 
643, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.490860e+000, -4.000000e+000, 3.490860e+000, 
644, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.479226e+000, -4.000000e+000, 3.479226e+000, 
645, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.467592e+000, -4.000000e+000, 3.467592e+000, 
646, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.455958e+000, -4.000000e+000, 3.455958e+000, 
647, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.444324e+000, -4.000000e+000, 3.444324e+000, 
648, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.432690e+000, -4.000000e+000, 3.432690e+000, 
649, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.421056e+000, -4.000000e+000, 3.421056e+000, 
650, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.409422e+000, -4.000000e+000, 3.409422e+000, 
651, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.397788e+000, -4.000000e+000, 3.397788e+000, 
652, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.386153e+000, -4.000000e+000, 3.386153e+000, 
653, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.374519e+000, -4.000000e+000, 3.374519e+000, 
654, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.362885e+000, -4.000000e+000, 3.362885e+000, 
655, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.351251e+000, -4.000000e+000, 3.351251e+000, 
656, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.339617e+000, -4.000000e+000, 3.339617e+000, 
657, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.327983e+000, -4.000000e+000, 3.327983e+000, 
658, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.316349e+000, -4.000000e+000, 3.316349e+000, 
659, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.304715e+000, -4.000000e+000, 3.304715e+000, 
660, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.293081e+000, -4.000000e+000, 3.293081e+000, 
661, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.281446e+000, -4.000000e+000, 3.281446e+000, 
662, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.269812e+000, -4.000000e+000, 3.269812e+000, 
663, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.258178e+000, -4.000000e+000, 3.258178e+000, 
664, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.246544e+000, -4.000000e+000, 3.246544e+000, 
665, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.234910e+000, -4.000000e+000, 3.234910e+000, 
666, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.223276e+000, -4.000000e+000, 3.223276e+000, 
667, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.211642e+000, -4.000000e+000, 3.211642e+000, 
668, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.200008e+000, -4.000000e+000, 3.200008e+000, 
669, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.188374e+000, -4.000000e+000, 3.188374e+000, 
670, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.176739e+000, -4.000000e+000, 3.176739e+000, 
671, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.165105e+000, -4.000000e+000, 3.165105e+000, 
672, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.153471e+000, -4.000000e+000, 3.153471e+000, 
673, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.141837e+000, -4.000000e+000, 3.141837e+000, 
674, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.130203e+000, -4.000000e+000, 3.130203e+000, 
675, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.118569e+000, -4.000000e+000, 3.118569e+000, 
676, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.106935e+000, -4.000000e+000, 3.106935e+000, 
677, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.095301e+000, -4.000000e+000, 3.095301e+000, 
678, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.083667e+000, -4.000000e+000, 3.083667e+000, 
679, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.072032e+000, -4.000000e+000, 3.072032e+000, 
680, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.060398e+000, -4.000000e+000, 3.060398e+000, 
681, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.048764e+000, -4.000000e+000, 3.048764e+000, 
682, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.037130e+000, -4.000000e+000, 3.037130e+000, 
683, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.025496e+000, -4.000000e+000, 3.025496e+000, 
684, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.013862e+000, -4.000000e+000, 3.013862e+000, 
685, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 3.002228e+000, -4.000000e+000, 3.002228e+000, 
686, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.990594e+000, -4.000000e+000, 2.990594e+000, 
687, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.978960e+000, -4.000000e+000, 2.978960e+000, 
688, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.967325e+000, -4.000000e+000, 2.967325e+000, 
689, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.955691e+000, -4.000000e+000, 2.955691e+000, 
690, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.944057e+000, -4.000000e+000, 2.944057e+000, 
691, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.932423e+000, -4.000000e+000, 2.932423e+000, 
692, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.920789e+000, -4.000000e+000, 2.920789e+000, 
693, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.909155e+000, -4.000000e+000, 2.909155e+000, 
694, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.897521e+000, -4.000000e+000, 2.897521e+000, 
695, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.885887e+000, -4.000000e+000, 2.885887e+000, 
696, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.874253e+000, -4.000000e+000, 2.874253e+000, 
697, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.862618e+000, -4.000000e+000, 2.862618e+000, 
698, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.850984e+000, -4.000000e+000, 2.850984e+000, 
699, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.839350e+000, -4.000000e+000, 2.839350e+000, 
700, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.827716e+000, -4.000000e+000, 2.827716e+000, 
701, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.816082e+000, -4.000000e+000, 2.816082e+000, 
702, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.804448e+000, -4.000000e+000, 2.804448e+000, 
703, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.792814e+000, -4.000000e+000, 2.792814e+000, 
704, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.781180e+000, -4.000000e+000, 2.781180e+000, 
705, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.769546e+000, -4.000000e+000, 2.769546e+000, 
706, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.757911e+000, -4.000000e+000, 2.757911e+000, 
707, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.746277e+000, -4.000000e+000, 2.746277e+000, 
708, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.734643e+000, -4.000000e+000, 2.734643e+000, 
709, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.723009e+000, -4.000000e+000, 2.723009e+000, 
710, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.711375e+000, -4.000000e+000, 2.711375e+000, 
711, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.699741e+000, -4.000000e+000, 2.699741e+000, 
712, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.688107e+000, -4.000000e+000, 2.688107e+000, 
713, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.676473e+000, -4.000000e+000, 2.676473e+000, 
714, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.664839e+000, -4.000000e+000, 2.664839e+000, 
715, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.653204e+000, -4.000000e+000, 2.653204e+000, 
716, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.641570e+000, -4.000000e+000, 2.641570e+000, 
717, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.629936e+000, -4.000000e+000, 2.629936e+000, 
718, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.618302e+000, -4.000000e+000, 2.618302e+000, 
719, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.606668e+000, -4.000000e+000, 2.606668e+000, 
720, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.595034e+000, -4.000000e+000, 2.595034e+000, 
721, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.583400e+000, -4.000000e+000, 2.583400e+000, 
722, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.571766e+000, -4.000000e+000, 2.571766e+000, 
723, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.560132e+000, -4.000000e+000, 2.560132e+000, 
724, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.548497e+000, -4.000000e+000, 2.548497e+000, 
725, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.536863e+000, -4.000000e+000, 2.536863e+000, 
726, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.525229e+000, -4.000000e+000, 2.525229e+000, 
727, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.513595e+000, -4.000000e+000, 2.513595e+000, 
728, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.501961e+000, -4.000000e+000, 2.501961e+000, 
729, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.490327e+000, -4.000000e+000, 2.490327e+000, 
730, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.478693e+000, -4.000000e+000, 2.478693e+000, 
731, 1.000000e-001, 2.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 2.467059e+000, -4.000000e+000, 2.467059e+000, 
